nombre_corto,departamento,centro,escuela,carrera
Central,Guatemala,Campus Central,FACULTAD DE AGRONOMÍA,Ingeniería Agronómica en Recursos Naturales Renovables
Central,Guatemala,Campus Central,FACULTAD DE AGRONOMÍA,Ingeniería Agronómica en Sistemas de Producción Agrícola
Central,Guatemala,Campus Central,FACULTAD DE AGRONOMÍA,Ingeniería en Gestión Ambiental Local
Central,Guatemala,Campus Central,FACULTAD DE AGRONOMÍA,Ingeniería en Industrias Agropecuarias y Forestales
Central,Guatemala,Campus Central,FACULTAD DE AGRONOMÍA,Maestría Comercio Internacional de Productos Agrícolas
Central,Guatemala,Campus Central,FACULTAD DE AGRONOMÍA,Maestría en Desarrollo Rural
Central,Guatemala,Campus Central,FACULTAD DE AGRONOMÍA,Maestría en Gestión Ambiental Local
Central,Guatemala,Campus Central,FACULTAD DE AGRONOMÍA,Doctorado en Ciencias Agrícolas y Ambientales
Central,Guatemala,Campus Central,FACULTAD DE ARQUITECTURA,Arquitectura
Central,Guatemala,Campus Central,FACULTAD DE ARQUITECTURA,Licenciatura en Diseño Grafico
Central,Guatemala,Campus Central,FACULTAD DE ARQUITECTURA,Maestría en Desarrollo Urbano y Territorio
Central,Guatemala,Campus Central,FACULTAD DE ARQUITECTURA,"Maestría en Diseño, Planificación y Manejo Ambiental"
Central,Guatemala,Campus Central,FACULTAD DE ARQUITECTURA,Maestría en Gerencia de Proyectos Arquitectónicos
Central,Guatemala,Campus Central,FACULTAD DE ARQUITECTURA,Maestría en Mercadeo Para el Diseño
Central,Guatemala,Campus Central,FACULTAD DE ARQUITECTURA,Maestría en Planificación y Diseño del Paisaje
Central,Guatemala,Campus Central,FACULTAD DE ARQUITECTURA,"Maestría en Restauración de Monumentos, Especialidad en Bienes Inmuebles y Centros Históricos"
Central,Guatemala,Campus Central,FACULTAD DE ARQUITECTURA,Doctorado en Arquitectura
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS ECONÓMICAS,Administración de Empresas
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS ECONÓMICAS,Contaduría Pública y Auditoría
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS ECONÓMICAS,Economía
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS ECONÓMICAS,Maestría en Administración de Recursos Humanos
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS ECONÓMICAS,Maestría en Administración Financiera
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS ECONÓMICAS,Maestría en Consultoría Tributaria
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS ECONÓMICAS,Maestría en Economía Ambiental y de Recursos Naturales
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS ECONÓMICAS,Maestría en Formulación y Evaluación de Proyectos
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS ECONÓMICAS,Maestría en Gestión Tributaria
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS ECONÓMICAS,Maestría en Mercadeo
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS ECONÓMICAS,Doctorado en Ciencias Económicas con Especialidad en Administración Financiera
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,"Licenciatura en Ciencias Jurídicas y Sociales, Abogacía y Notariado"
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Criminología
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Criminología Aplicada
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Derecho Ambiental
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,"Maestría en Derecho Bancario, Seguros y Mercados Financieros"
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Derecho Civil y Procesal Civil
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Derecho Constitucional
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,"Maestría en Derecho de las Mujeres, Genero y Acceso a la Justicia"
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Derecho Del Trabajo y de la Seguridad Social
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Derecho Internacional
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Derecho Mercantil y Competitividad
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Derecho Notarial
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Derecho Notarial y Registral
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Derecho Penal
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Derecho Procesal Penal
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Derecho Tributario
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Derechos Humanos
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Maestría en Propiedad Intelectual
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Universidad de San Carlos de Guatemala Listado de Carreras
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,"Departamento de Registro y Estadística a Nivel de Pregrado, Grado y Postgrado"
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Sección de Estadística 2019
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Doctorado en Ciencias Penales
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Doctorado en Derecho
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Doctorado en Derecho Constitucional
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Doctorado en Derecho Constitucional Internacional
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,"Doctorado en Derecho Del Trabajo, Previsión Social y Derechos Humanos"
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Doctorado en Derecho Tributario y Derecho Mercantil
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,Doctorado en Seguridad Estratégica
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS QUÍMICAS Y FARMACIA,Biología
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS QUÍMICAS Y FARMACIA,Nutrición
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS QUÍMICAS Y FARMACIA,Química
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS QUÍMICAS Y FARMACIA,Química Biológica
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS QUÍMICAS Y FARMACIA,Química Farmacéutica
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS QUÍMICAS Y FARMACIA,Maestría en Administración Industrial y de Empresas de Servicios
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS QUÍMICAS Y FARMACIA,Maestría en Alimentación y Nutrición
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS QUÍMICAS Y FARMACIA,Maestría en Banco de Sangre y Medicina Transfusional
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS QUÍMICAS Y FARMACIA,Maestría en Gestión de la Calidad con Especialización en Inocuidad de Alimentos
Central,Guatemala,Campus Central,FACULTAD DE CIENCIAS QUÍMICAS Y FARMACIA,Maestría en Microbiología de Enfermedades Infecciosas
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Bibliotecario General
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Técnico en Ciencias de la Información Documental con especialidad en Democratización de la Información (Modalidad b-learning)
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Técnico en Restauración de Bienes Muebles
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado de Ensenanza Media en Pedagogía y Educación Intercultural
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado de Enseñanza Media en Artes Plásticas e Historia del Arte
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado de Enseñanza Media en Educación Musical
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado de Enseñanza Media en Filosofía
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado de Enseñanza Media en Idioma Inglés
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado de Enseñanza Media en Lengua y Literatura
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado de enseñanza Media en Pedagogía y Ciencias Naturales con Orientación Ambiental
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado de Enseñanza Media en Pedagogía y Promotor de Derechos Humanos y Cultura de Paz
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado de Enseñanza Media en Pedagogía y Técnico en Administración Educativa
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado de Enseñanza Media en Pedagogía y Ténico en Investigación Educativa
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,"Profesorado de Enseñanza Media en Pedagogía, Ciencias Sociales y Formación Ciudadana"
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado en Ciencias de la Información Documental con especialidad en Centros de Recursos para el Aprendizaje
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Integrados al Currículo (Modalidad b-Learning)
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado en Educación a Distancia
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado en Educación Primaria Intercultural
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado en Pedagogía y Tecnología de la Información y la Comunicación
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Profesorado en Productividad y Desarrollo
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Administración Educativa y Tratamiento de Conflictividad Social
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Arte
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Bibliotecología
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Ciencias Naturales y Educación Ambiental
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Educación Bilingüe Intercultural
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Educación y Desarrollo Político Social
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Educación y Tecnología de la Información y Comunicación
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Enseñanza de Ciencias Sociales y Formación Ciudadana
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Filosofía
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Letras
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Lingüística del Idioma Inglés
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Pedagogía e Investigación Educativa
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Pedagogía en Interculturalidad
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Pedagogía y Administración Educativa
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Pedagogía y Derechos Humanos
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Licenciatura en Pedagogía y Planificación Curricular
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Universidad de San Carlos de Guatemala Listado de Carreras
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,"Departamento de Registro y Estadística a Nivel de Pregrado, Grado y Postgrado"
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Sección de Estadística 2019
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Maestría en Curriculum
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Maestría en Docencia Universitaria
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Maestría en Docencia Universitaria con Especialidad en Evaluación Educativa
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Maestría en Educación Para el Desarrollo
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Maestría en Filosofía
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Maestría en Investigación
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Maestría en Investigación Educativa
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Doctorado en Educación
Central,Guatemala,Campus Central,FACULTAD DE HUMANIDADES,Doctorado en Filosofía
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Ingeniería Ambiental
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Ingeniería Civil
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Ingeniería Eléctrica
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Ingeniería Electrónica
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Ingeniería en Ciencias y Sistemas
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Ingeniería Industrial
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Ingeniería Mecánica
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Ingeniería Mecánica Eléctrica
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Ingeniería Mecánica Industrial
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Ingeniería Química
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Maestría en Ciencia y Tecnología de los Alimentos
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Maestría en Energía y Ambiente
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Maestría en Estadística Aplicada
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Maestría en Estructuras
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Maestría en Geomática
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Maestría en Gestión de Mercados Eléctricos Regulados
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Maestría en Gestión de Recursos Hidrogeológicos
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Maestría en Gestión Industrial
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Maestría en Ingeniería de Mantenimiento
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Maestría en Ingeniería Geotécnica
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Maestría en Ingeniería para el Desarrollo Municipal
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Maestría en Ingeniería Sanitaria
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Maestría en Ingeniería Vial
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,"Maestría en Recursos Hidráulicos, Opción: Gestión Integrada de Recursos Hídricos, Hidrología e Hidráulica"
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Maestría en Tecnologías de la Información y la Comunicación
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Doctorado en Cambio Climático y Sostenibilidad
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Especialización de Sistemas de Gestión de Calidad
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Especialización en Administración y Mantenimiento Hospitalario
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Especialización en Bioinformática y Biocomputación Molecular Biomédica
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Especialización en Gerencia del Comercio Exterior
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Especialización en Gestión del Talento Humano
Central,Guatemala,Campus Central,FACULTAD DE INGENIERÍA,Especialización en Investigación Científica
Central,Guatemala,Campus Central,FACULTAD DE ODONTOLOGÍA,Cirujano Dentista
Central,Guatemala,Campus Central,FACULTAD DE ODONTOLOGÍA,Especialidad en Ortodoncia y Ortopedia Maxilofacial
Central,Guatemala,Campus Central,FACULTAD DE ODONTOLOGÍA,Maestría en Cirugía Oral y Maxilofacial
Central,Guatemala,Campus Central,FACULTAD DE ODONTOLOGÍA,Maestría en Endodoncia
Central,Guatemala,Campus Central,FACULTAD DE ODONTOLOGÍA,Maestría en Ortodoncia y Ortopedia Maxilofacial
Central,Guatemala,Campus Central,FACULTAD DE ODONTOLOGÍA,Especialización en Odontología Forense con Énfasis en Identificación Humana
Central,Guatemala,Campus Central,FACULTAD DE ODONTOLOGÍA,Universidad de San Carlos de Guatemala Listado de Carreras
Central,Guatemala,Campus Central,FACULTAD DE ODONTOLOGÍA,"Departamento de Registro y Estadística a Nivel de Pregrado, Grado y Postgrado"
Central,Guatemala,Campus Central,FACULTAD DE ODONTOLOGÍA,Sección de Estadística 2019
Central,Guatemala,Campus Central,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,Medicina Veterinaria
Central,Guatemala,Campus Central,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,Zootecnia
Central,Guatemala,Campus Central,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,Maestría en Ciencia Animal
Central,Guatemala,Campus Central,ESCUELA DE HISTORIA,Técnico Universitario en Archivos
Central,Guatemala,Campus Central,ESCUELA DE HISTORIA,Profesorado de Enseñanza Media en Historia y Ciencias Sociales
Central,Guatemala,Campus Central,ESCUELA DE HISTORIA,Licenciatura en Antropología
Central,Guatemala,Campus Central,ESCUELA DE HISTORIA,Licenciatura en Arqueología
Central,Guatemala,Campus Central,ESCUELA DE HISTORIA,Licenciatura en Historia
Central,Guatemala,Campus Central,ESCUELA DE HISTORIA,Licenciatura para la Enseñanza de la Historia
Central,Guatemala,Campus Central,ESCUELA DE HISTORIA,Maestría en Historia
Central,Guatemala,Campus Central,ESCUELA DE HISTORIA,Maestría en Historia del Arte
Central,Guatemala,Campus Central,ESCUELA DE HISTORIA,Doctorado en Ciencias Sociales
Central,Guatemala,Campus Central,ESCUELA DE TRABAJO SOCIAL,Técnico en Gestión Social para la Atención de la Primera Infancia
Central,Guatemala,Campus Central,ESCUELA DE TRABAJO SOCIAL,Licenciatura en Trabajo Social
Central,Guatemala,Campus Central,ESCUELA DE TRABAJO SOCIAL,Maestría en Desarrollo Humano Local y Cooperación Internacional
Central,Guatemala,Campus Central,ESCUELA DE TRABAJO SOCIAL,Maestría en Formulación y Evaluación de Proyectos para el Desarrollo Social
Central,Guatemala,Campus Central,ESCUELA DE TRABAJO SOCIAL,Maestría en Trabajo Social con Orientación en Formulación y Evaluación de Proyectos Para el Desarrollo Social
Central,Guatemala,Campus Central,ESCUELA DE TRABAJO SOCIAL,Especialización en Enfoque Social en la atención de la niñez y adolescencia desde el sistema de Justicia
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS DE LA COMUNICACIÓN,Locución Profesional
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS DE LA COMUNICACIÓN,Periodismo Profesional
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS DE LA COMUNICACIÓN,Publicidad Profesional
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS DE LA COMUNICACIÓN,Licenciatura en Ciencias de la Comunicación
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS DE LA COMUNICACIÓN,Maestría en Comunicación Estratégica y Opinión Pública
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS DE LA COMUNICACIÓN,Maestría en Comunicación Organizacional
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS DE LA COMUNICACIÓN,Maestría en Comunicación Virtual
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS DE LA COMUNICACIÓN,Doctorado en Comunicación Estratégica y Social
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS DE LA COMUNICACIÓN,Doctorado en Comunicación Social
Central,Guatemala,Campus Central,ESCUELA EN CIENCIA POLÍTICA,Licenciatura en Ciencia Política
Central,Guatemala,Campus Central,ESCUELA EN CIENCIA POLÍTICA,Licenciatura en Relaciones Internacionales
Central,Guatemala,Campus Central,ESCUELA EN CIENCIA POLÍTICA,Licenciatura en Sociología
Central,Guatemala,Campus Central,ESCUELA EN CIENCIA POLÍTICA,"Maestría en Análisis Estratégico, Seguridad y Geopolítica"
Central,Guatemala,Campus Central,ESCUELA EN CIENCIA POLÍTICA,"Maestría Sexualidad, Género y Políticas Públicas"
Central,Guatemala,Campus Central,ESCUELA EN CIENCIA POLÍTICA,Universidad de San Carlos de Guatemala Listado de Carreras
Central,Guatemala,Campus Central,ESCUELA EN CIENCIA POLÍTICA,"Departamento de Registro y Estadística a Nivel de Pregrado, Grado y Postgrado"
Central,Guatemala,Campus Central,ESCUELA EN CIENCIA POLÍTICA,Sección de Estadística 2019
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Profesorado de Educación Preprimaria Bilingüe Intercultural
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Profesorado de Educación Preprimaria Intercultural
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Profesorado de Educación Primaria Bilingüe Intercultural
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Profesorado de Educación Primaria Intercultural
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Profesorado de Enseñanza Media en Ciencias Económico Contables
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Profesorado de Enseñanza Media en Computación e Informática
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Profesorado de Enseñanza Media en Educación Bilingüe Intercultural con Énfasis en la Cultura Maya
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Profesorado de Enseñanza Media en Física Matemática
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Profesorado de Enseñanza Media en Lengua y Literatura
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Profesorado de Enseñanza Media en Química Biología
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Profesorado en Productividad y Desarrollo
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Licenciatura en Educación Bilingüe Intercultural con Énfasis en la Cultura Maya
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Licenciatura en Educación Preprimaria Intercultural con Énfasis en Educación Bilingüe
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Licenciatura en Educación Primaria Intercultural con Énfasis en Educación Bilingüe
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Licenciatura en Enseñanza de la Química y Biología
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Licenciatura en Enseñanza de la Computación e Informática
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Licenciatura en la Enseñanza de la Matemática y Física
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Licenciatura en la Enseñanza de las Ciencias Económico Contables
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Licenciatura en la Enseñanza del Idioma Español y Literatura
Central,Guatemala,Campus Central,ESCUELA DE FORMACIÓN DE PROFESORES DE ENSEÑANZA MEDIA -EFPEM-,Maestría en Liderazgo en el Acompañamiento Educativo
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS LINGÜÍSTICA,Técnico en Traducción y Correspondencia Internacional
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS LINGÜÍSTICA,Licenciatura en Ciencias Lingüísticas con Especialidad en Traducción e Interpretación
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS LINGÜÍSTICA,Licenciatura en Lingüística Aplicada en Metodología de la Enseñanza de Idiomas
Central,Guatemala,Campus Central,ESCUELA SUPERIOR DE ARTE,Licenciatura en Arte Dramático con Especialización en Actuación
Central,Guatemala,Campus Central,ESCUELA SUPERIOR DE ARTE,Licenciatura en Artes Visuales con Especialización en Pintura
Central,Guatemala,Campus Central,ESCUELA SUPERIOR DE ARTE,Licenciatura en Danza Contemporánea y Coreografía
Central,Guatemala,Campus Central,ESCUELA SUPERIOR DE ARTE,Licenciatura en Música
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS FÍSICAS Y MATEMÁTICAS,Licenciatura en Física Aplicada
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS FÍSICAS Y MATEMÁTICAS,Licenciatura en Matemática Aplicada
Central,Guatemala,Campus Central,ESCUELA DE CIENCIAS FÍSICAS Y MATEMÁTICAS,Maestría en Física
